Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA01.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA02.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA03.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA04.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA05.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA06.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA07.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA08.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA09.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA10.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA11.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB01.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB02.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB03.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB04.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB05.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB06.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB07.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB08.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB09.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB10R1.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB10R2.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB11.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC01.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC02.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC03.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC04.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC05.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC06.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC07.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC08.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC09.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC10.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC11.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD01.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD02.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD03.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD04.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD05.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD06.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD07.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD08.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampled09.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD10.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD11.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE01.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE02.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE03.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE04.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE05.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE06.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE07.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE08.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE09.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE10.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE11.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE12.mzML
Q9HC56;Q9HC56-2	Q9HC56;Q9HC56-2	PCDH9_HUMAN	PCDH9		4.33735e+06	4.16985e+06	4.45791e+06	5.11604e+06	4.27104e+06	3.54193e+06	4.04021e+06	2.15981e+06	4.7338e+06	4.73029e+06	4.26135e+06	4.79226e+06	3.3157e+06	4.18555e+06	3.77094e+06	3.89649e+06	3.76814e+06	2.77391e+06	3.86267e+06	4.73979e+06	3.99675e+06	3.79054e+06	4.08057e+06	3.16812e+06	3.23588e+06	3.00534e+06	3.43048e+06	4.94885e+06	5.13862e+06	4.73496e+06	5.33548e+06	2.82469e+06	3.22906e+06	1.39015e+06	2.81594e+06	5.12975e+06	4.07634e+06	3.88578e+06	4.09824e+06	3.21799e+06	2.87617e+06	2.40452e+06	4.21271e+06	4.06971e+06	3.31467e+06	3.20436e+06	3.21552e+06	2.27573e+06	4.12067e+06	2.92543e+06	2.74865e+06	3.26023e+06	4.09612e+06	3.7069e+06	3.67925e+06	3.29697e+06	5.14191e+06	3.80128e+06	4.61961e+06	2.53802e+06	4.72606e+06
Q9HC57	Q9HC57	WFDC1_HUMAN	WFDC1		9.23345e+06	3.04332e+06	5.80326e+06	5.60925e+06	7.12734e+06	3.01796e+06	5.5159e+06	2.44912e+06	5.10081e+06	4.86042e+06	4.68119e+06	7.80411e+06	4.08467e+06	7.86686e+06	4.04699e+06	2.78559e+06	6.16811e+06	3.94438e+06	3.47789e+06	4.43008e+06	7.97536e+06	5.1653e+06	4.579e+06	6.05535e+06	9.97948e+06	1.74405e+06	3.37064e+06	3.425e+06	4.10048e+06	4.71859e+06	4.9982e+06	6.16637e+06	3.99678e+06	2.67233e+06	5.00709e+06	3.44546e+06	5.89281e+06	3.44529e+06	2.69776e+06	6.44835e+06	4.90924e+06	4.81497e+06	4.40048e+06	7.64967e+06	3.92205e+06	4.19216e+06	6.60727e+06	7.57167e+06	8.12194e+06	5.87578e+06	6.39601e+06	5.40904e+06	3.29413e+06	6.94243e+06	5.26602e+06	5.31073e+06	6.74561e+06	4.23456e+06	5.09286e+06	3.57241e+06	4.39154e+06
Q9HCB6	Q9HCB6	SPON1_HUMAN	SPON1		2.75664e+06	2.49583e+06	2.79959e+06	3.55157e+06	2.78883e+06	2.33295e+06	2.13998e+06	1.87022e+06	3.34831e+06	2.38185e+06	3.14331e+06	3.43283e+06	2.73938e+06	3.17492e+06	2.55887e+06	2.9945e+06	3.58143e+06	2.97699e+06	2.87624e+06	2.798e+06	3.23139e+06	2.42996e+06	2.37307e+06	2.43937e+06	3.43685e+06	2.78928e+06	3.18178e+06	3.00942e+06	3.02348e+06	3.16904e+06	2.40742e+06	2.66906e+06	2.41525e+06	1.09752e+06	2.017e+06	2.61394e+06	2.81158e+06	2.26457e+06	2.11534e+06	2.67538e+06	2.38434e+06	2.7979e+06	2.83931e+06	2.62783e+06	2.85008e+06	2.17474e+06	2.76045e+06	2.437e+06	2.93171e+06	2.87066e+06	2.42523e+06	2.85541e+06	2.9615e+06	2.34469e+06	2.54208e+06	2.38227e+06	3.49254e+06	2.60491e+06	2.79808e+06	1.84732e+06	3.47143e+06
Q9HCK4;Q9HCK4-2;Q9HCK4-3	Q9HCK4;Q9HCK4-2;Q9HCK4-3	ROBO2_HUMAN	ROBO2		1.80285e+06	1.5769e+06	2.53244e+06	2.37816e+06	2.34314e+06	2.94414e+06	1.89081e+06	1.24653e+06	2.71957e+06	2.31706e+06	2.22866e+06	2.60758e+06	1.93167e+06	1.62527e+06	2.08924e+06	1.2575e+06	1.87717e+06	1.80626e+06	2.31265e+06	2.15247e+06	2.09693e+06	2.10735e+06	1.99074e+06	1.88649e+06	2.47442e+06	1.68928e+06	1.60941e+06	1.89983e+06	2.33253e+06	2.41942e+06	2.70102e+06	1.89972e+06	1.71138e+06	1.11193e+06	1.74928e+06	2.54357e+06	1.86232e+06	1.3696e+06	1.47224e+06	1.61602e+06	1.47011e+06	1.63944e+06	1.92757e+06	2.01427e+06	1.96693e+06	1.34357e+06	1.97364e+06	1.05946e+06	2.24e+06	2.08735e+06	1.58359e+06	1.77689e+06	2.22212e+06	1.78796e+06	1.51115e+06	2.19694e+06	2.52514e+06	1.93531e+06	2.45953e+06	1.28515e+06	2.48085e+06
Q9HCL0;Q9HCL0-2	Q9HCL0;Q9HCL0-2	PCD18_HUMAN	PCDH18		128290	127353	298778	229122	175140	266502	300204	89796.2	193592	188572	193951	168815	260751	204297	57476.9	130577	88084.5	254828	219690	167714	251794	179046	168028	195140	150833	176347	204667	165381	242377	143656	192109	317668	156152	328992		183905	130697	140777	108854	245004	79660.2	86829.1	190161			124730	139255		167708	468184	40282.9	197045	127186		232850	331416	119889	123353	415757	219239	278864
Q9HCM2	Q9HCM2;Q9HCM2-2;Q9HCM2-3	PLXA4_HUMAN	PLXNA4		77238.4		219931	74603	111225	183932	213096		191869	111569	151046	140670	281540	173706					149530	147540	188187	35261.3		76623.6	146768			61809.9	170061	242748	270206	276561			311528	202481	303180			400579			69473.6	203253	359895								149026	262572	33842.6		222692	249538	117049		181444
Q9HCU0	Q9HCU0	CD248_HUMAN	CD248		2.58529e+06	2.92058e+06	3.46617e+06	3.49577e+06	2.9986e+06	3.45406e+06	4.1375e+06	2.15821e+06	3.16075e+06	2.6332e+06	3.09301e+06	2.75075e+06	3.31956e+06	2.2848e+06	2.67063e+06	2.24039e+06	2.84353e+06	2.89958e+06	4.00443e+06	2.28122e+06	3.86543e+06	3.10192e+06	2.95148e+06	2.27047e+06	2.87341e+06	2.69822e+06	2.89141e+06	2.69852e+06	2.62205e+06	3.20983e+06	3.52162e+06	3.15958e+06	3.43668e+06	1.89311e+06	2.88141e+06	3.5682e+06	3.03186e+06	3.09725e+06	2.67547e+06	3.65131e+06	2.87638e+06	3.026e+06	2.82762e+06	3.24993e+06	3.39788e+06	1.86802e+06	3.64242e+06	2.24289e+06	2.82954e+06	2.96194e+06	3.0357e+06	3.28675e+06	3.00241e+06	3.2742e+06	3.45085e+06	3.10779e+06	3.04901e+06	2.46537e+06	2.15936e+06	3.18521e+06	3.6915e+06
Q9HCU4	Q9HCU4	CELR2_HUMAN	CELSR2		5.32431e+06	4.98073e+06	7.45444e+06	5.3927e+06	7.13293e+06	7.92599e+06	6.53956e+06	4.16737e+06	6.83095e+06	7.62154e+06	6.30956e+06	7.47723e+06	5.54467e+06	3.62963e+06	3.95398e+06	5.55482e+06	5.37458e+06	4.24692e+06	7.82686e+06	4.88447e+06	6.2612e+06	6.35214e+06	6.80606e+06	5.86167e+06	7.97459e+06	3.77828e+06	5.76317e+06	5.26058e+06	6.06467e+06	6.2932e+06	5.93977e+06	6.36209e+06	4.71516e+06	2.75746e+06	3.31129e+06	5.87037e+06	5.65443e+06	3.19602e+06	4.68315e+06	3.99061e+06	4.58828e+06	3.76772e+06	5.2541e+06	4.39874e+06	6.01177e+06	4.38146e+06	4.11086e+06	3.64359e+06	5.80188e+06	6.17853e+06	3.8277e+06	3.92684e+06	5.20079e+06	4.62809e+06	3.61213e+06	5.45589e+06	5.78784e+06	4.96603e+06	6.05916e+06	5.55864e+06	7.07173e+06
Q9HD45	Q9HD45	TM9S3_HUMAN	TM9SF3		416884	335133	260669	491274	255035	238102	296732	157016	308664	322848	410254	284237	184120	224204	618296	103223	315402	361106	420042	234538	332747	362461	427317	285278	262972		461971	303578	277432	305336	617123	245160	205870	57716.7	231433	312270	232059	270603	272712	386371	212019	342526	319534	504470	213202	297537	559111	313420	307382	226294	155996	291407	215170	635694	322622	438260	454016	297864	306160	295875	317681
Q9HDB5-4	Q9HDB5;Q9Y4C0;Q9HDB5-2;Q9HDB5-4;Q9Y4C0-3	NRX3B_HUMAN	NRXN3		4.71165e+06	4.80838e+06	3.73724e+06	4.30253e+06	4.85632e+06	5.30324e+06	3.67567e+06	3.8332e+06	3.44456e+06	4.28361e+06	3.94266e+06	4.00886e+06	3.47369e+06	4.90779e+06	3.75912e+06	4.24153e+06	3.77182e+06	4.52742e+06	3.1378e+06	4.01898e+06	4.03785e+06	5.87508e+06	5.33234e+06	5.95064e+06	5.44278e+06	3.61636e+06	3.70262e+06	4.51863e+06	4.08834e+06	4.09816e+06	3.41423e+06	4.0331e+06	3.4882e+06	2.0551e+06	3.13521e+06	4.41589e+06	4.84597e+06	4.43551e+06	4.52817e+06	4.17854e+06	4.46658e+06	3.37841e+06	5.52845e+06	3.8367e+06	4.36726e+06	4.01338e+06	3.77379e+06	3.53658e+06	4.45107e+06	5.70072e+06	3.4105e+06	3.68347e+06	4.17082e+06	4.94548e+06	5.27095e+06	5.16226e+06	3.21715e+06	4.70318e+06	5.00211e+06	3.89318e+06	3.45752e+06
Q9HDC9	Q9HDC9	APMAP_HUMAN	APMAP		211768	186903	125929	196482	186354	880830	381646	536817	223797	460866	110444	280103	619708	133382	397183	67518.5	120403	223984	296732	239462	362243	460868	359486	66176.2	128298	327502	439883	525649	187066	340945	323396	218467	391421	379479	653277	213970	578840	974963	277828	217656		469930	195033	132749	435988	473763	326376	605660	134823	85703.2	279838	397565	349145	166126	204741	508137	377710	180284	164358	492240	202523
Q9NP55;Q9NP55-2	Q9NP55;Q9NP55-2	BPIA1_HUMAN	BPIFA1																							32164.7																4.51339e+06																							
Q9NP78;Q9NP78-2;Q9NP78-3;Q9NP78-5;Q9NP78-6;Q9NP78-7	Q9NP78;Q9NP78-2;Q9NP78-3;Q9NP78-5;Q9NP78-6;Q9NP78-7	ABCB9_HUMAN	ABCB9		360910	1.38365e+06	901050	1.04635e+06							223563				926211					189556	501619				191115	1.18803e+06		960818		751739				857286			637267	1.5088e+06	517115		577355	437246		1.49211e+06	532656				1.82276e+06	839543	392888			363453		632351		539374	257724	1.85171e+06	
Q9NP80;Q9NP80-2;Q9NP80-3	Q9NP80;Q9NP80-2;Q9NP80-3	PLPL8_HUMAN	PNPLA8		5.56785e+06	4.33712e+06	6.83246e+06	1.9508e+06	5.47348e+06	5.12568e+06	4.8507e+06	1.27174e+07	6.03022e+06	6.16157e+06	8.61352e+06	2.39371e+06	4.64418e+06	4.56923e+06	7.26094e+06	3.7972e+06	5.44178e+06	7.75304e+06	1.31734e+06	7.93178e+06	1.35437e+07	2.94875e+06	3.00616e+06	1.2023e+07	1.2569e+07	9.69728e+06	7.10062e+06	4.74225e+06	4.5009e+06	7.38864e+06	8.56334e+06	8.09011e+06	6.48121e+06	3.09552e+07	1.36908e+07	5.55614e+06	7.55508e+06	5.17836e+06	8.58283e+06	1.32121e+06	2.52325e+07	1.81022e+07	1.22398e+07	3.01789e+06	1.00482e+07	1.10241e+07	1.10279e+07	8.31228e+06	8.41046e+06	7.17279e+06	1.48863e+07	6.5994e+06	7.03904e+06	8.10987e+06	5.01081e+06	4.58524e+06	6.868e+06	6.1764e+06	5.13084e+06	3.57189e+06	3.7351e+06
Q9NP84	Q9NP84	TNR12_HUMAN	TNFRSF12A		1.00635e+06	1.57452e+06	1.01206e+06	1.05528e+06	634272	1.1437e+06	1.90094e+06	1.37881e+06	1.01523e+06	1.25157e+06	965610	1.08465e+06	1.12573e+06	821119	1.22957e+06	1.31624e+06	1.12353e+06	2.08832e+06	1.06075e+06	1.06631e+06	878137	1.01449e+06	1.19315e+06	1.43964e+06	845959	823407	1.36833e+06	1.25537e+06	933498	844697	1.04855e+06	852000	1.16856e+06	447674	1.12664e+06	771057	932182	1.42441e+06	829164	1.1015e+06	2.38555e+06	1.81075e+06	767698	699860	985014	974610	1.36726e+06	1.29008e+06	1.32609e+06	648414	910985	753659	1.14369e+06	1.01411e+06	1.12284e+06	1.42825e+06	972010	1.43352e+06	653563	1.39226e+06	1.45471e+06
Q9NPC4	Q9NPC4	A4GAT_HUMAN	A4GALT		672989	548727	346278	271656		592617	504779	735403	357323	375586	363880	588395	821570	296170		207621	216015	676153	281436	293235	358647	420121	336116	227001	392647	979213	744100	724626	411276	514538	456073	477799	492762	734643	452569	508520	437144	702569	517240	739337	552040	422100	450173	425549	383810	540621	483302	345560	535911	224166	533883	259760	491906	291881	529530	248183	319003	489173	363270	369836	360649
Q9NPD7	Q9NPD7	NRN1_HUMAN	NRN1		3.66996e+06	3.55325e+06	4.78753e+06	3.89387e+06	3.37836e+06	3.82702e+06	2.9467e+06	1.80925e+06	5.14048e+06	2.92792e+06	3.74778e+06	3.49291e+06	3.07976e+06	3.51621e+06	3.19166e+06	3.08146e+06	3.29552e+06	2.91522e+06	4.87526e+06	3.34486e+06	3.40958e+06	4.77191e+06	4.69366e+06	4.46733e+06	4.42315e+06	1.70442e+06	3.32893e+06	3.45419e+06	4.45302e+06	3.19588e+06	5.00681e+06	4.04303e+06	2.42367e+06	1.22028e+06	1.77378e+06	3.1213e+06	3.56801e+06	1.85954e+06	2.51458e+06	2.96535e+06	2.28928e+06	2.61613e+06	3.0518e+06	4.42842e+06	2.7639e+06	1.8664e+06	3.19466e+06	2.12892e+06	2.91029e+06	2.95775e+06	2.78966e+06	2.03749e+06	4.10331e+06	3.38515e+06	3.27369e+06	3.79521e+06	5.12634e+06	3.94945e+06	4.47643e+06	3.00675e+06	4.23945e+06
Q9NPG4	Q9NPG4	PCD12_HUMAN	PCDH12		251553	290150	289355	222000	418757	301928	239327	339171	181571	271675	227380	192251	230624					160676	244149	46800.6	257210	379430	578577	82652.1	365235	492420	510714	250540	187415	178039	464041	330288	382912		154546	269365	173157	123061		261488	283949		364926	243484	134585	223866	226080	293721	218700	155251	105457	336356	44636.4	168906	345648	384392	245779	135004	137091	434414	203885
Q9NPH0	Q9NPH0	PPA6_HUMAN	ACP6			99240.8	62299.2	76654.8	32039.2	56307.2	88919.5		37968.4	58018.4		68823.2	42321.4					13886	70147.3					18936.1	24775			63035.8	25142.3	61315.2	104027	87094.4	72605			33529		46117.4				33489.6	78073.5	20688.2	52062.1	97079.3		40053.3	50189.3	22597.6		34423.9				87856.5			18544.3	49020.3	23144.5
Q9NPH3-5	Q9NPH3;Q9NPH3-2;Q9NPH3-3;Q9NPH3-5	IL1AP_HUMAN	IL1RAP		1.7032e+06	1.24865e+06	871216	1.37701e+06	719238	1.19441e+06	1.44651e+06	1.11325e+06	1.1226e+06	1.18035e+06	860798	1.60608e+06	1.31984e+06	2.16271e+06	910097	917659	1.37295e+06	2.40684e+06	1.47838e+06	1.51942e+06	2.01259e+06	1.8159e+06	1.79449e+06	607002	988894	2.49256e+06	1.02632e+06	2.20317e+06	1.0404e+06	1.06133e+06	1.35453e+06	1.77467e+06	986491	712764	1.27579e+06	1.09044e+06	1.18006e+06	3.22532e+06	1.22855e+06	1.41306e+06	3.12677e+06	999101	1.20161e+06	1.27684e+06	2.36659e+06	1.91831e+06	1.60116e+06	1.10615e+06	945221	1.22127e+06	1.43351e+06	1.43614e+06	1.99362e+06	1.74324e+06	1.06812e+06	899786	1.54534e+06	1.02679e+06	696471	1.54495e+06	965297
